,link,summary,templates,related_status,related_timestep,source
25,https://drive.google.com/file/d/10xl79wa-YxtINCvzEq9DBCO1AzOcJQsn/view?usp=sharing,"Risk of physical damage! The drone is flying at a 1m altitude with an empty battery. [SEP]
(0:00) Risk of physical damage! In 5m there's a ruin which is in the flight path. SEP]
(0:01) Risk of physical damage! Now that ruin is out of the path but 1m away. [SEP]
(0:04) Risk of physical damage! There's a second ruin in the path and 1m from the drone. [SEP]
(0:05) Risk of physical damage! That ruin is now only .8m away. A third ruin is in the flight path and 3m away. [SEP]
(0:06) Risk of physical damage! Now that ruin is out of path and 1m away. [SEP]","The flying drone is runing out of battery with only 10% charge.(0:01) The drone is facing the risk of physical damage. It's flying too close to ruin 2 at a distance of 1.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to fence at a distance of 3.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to ruin 2 at a distance of 1.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to ruin 2 at a distance of 0.8m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to ruin 3 at a distance of 3.0m, and the pilot is not experienced. (0:06) The drone is facing the risk of physical damage. It's flying too close to ruin 3 at a distance of 1.0m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a ruin 1 in the drone's flight path at a distance of 5.0m. (0:01) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 10.0m. (0:04) The drone is facing the risk of physical damage. There is a ruin 2 in the drone's flight path at a distance of 1.0m. (0:05) The drone is facing the risk of physical damage. There is a ruin 3 in the drone's flight path at a distance of 3.0m.","{""Battery_level"": 10}","{""time_stamp"": ""0:01"", ""name"": ""ruin 2"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": ""fence"", ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": ""ruin 2"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""ruin 2"", ""Distance"": 0.8} {""time_stamp"": ""0:05"", ""name"": ""ruin 3"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""ruin 3"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""ruin 1"", ""Distance"": 5.0} {""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 10.0} {""time_stamp"": ""0:04"", ""name"": ""ruin 2"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""ruin 3"", ""Distance"": 3.0}","{""Battery_level"": 10}{""time_stamp"": ""0:01"", ""name"": ""ruin 2"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": ""fence"", ""Distance"": 3.0} {""time_stamp"": ""0:04"", ""name"": ""ruin 2"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""ruin 2"", ""Distance"": 0.8} {""time_stamp"": ""0:05"", ""name"": ""ruin 3"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""ruin 3"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""ruin 1"", ""Distance"": 5.0} {""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 10.0} {""time_stamp"": ""0:04"", ""name"": ""ruin 2"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""ruin 3"", ""Distance"": 3.0}"
85,https://drive.google.com/file/d/1w6pJWfEQQ-WWAg8oVA1S7GuFsV4_4PYp/view?usp=sharing,"Risk of physical damage! The drone's battery is running low and its frame is damaged. It's flying at a 2m altitude. [SEP]
(0:10) Risk of physical damage! The drone is flying near a pavilion 1m away. [SEP]
(0:11) Risk of physical damage! Now the drone is flying 1m from a table in the pavilion. [SEP]
(0:12) Risk of physical damage! The drone is flying toward the pavilion fence, which is 2m away and in its path. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:03) The drone is facing the risk of physical damage. There is a tree 4 in the drone's flight path at a distance of 10.0m. (0:12) The drone is facing the risk of physical damage. There is a fence of pavillion in the drone's flight path at a distance of 2.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:03"", ""name"": ""tree 4"", ""Distance"": 10.0} {""time_stamp"": ""0:12"", ""name"": ""fence of pavillion"", ""Distance"": 2.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:03"", ""name"": ""tree 4"", ""Distance"": 10.0} {""time_stamp"": ""0:12"", ""name"": ""fence of pavillion"", ""Distance"": 2.0}"
15,https://drive.google.com/file/d/1tHI6jEwoTJj-xpbQP6tF-XADnLi__02h/view?usp=sharing,"(0:00) Risk of physical damage! The drone is flying in a dark setting toward a wall in its path only 1.5m away. [SEP]
(0:02) Risk of physical damage! Now the wall is .5m away. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to wall at a distance of 1.5m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to wall at a distance of 0.5m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a wall in the drone's flight path at a distance of 1.5m.",,"{""time_stamp"": ""0:00"", ""name"": ""wall"", ""Distance"": 1.5} {""time_stamp"": ""0:02"", ""name"": ""wall"", ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""wall"", ""Distance"": 1.5}","{""time_stamp"": ""0:00"", ""name"": ""wall"", ""Distance"": 1.5} {""time_stamp"": ""0:02"", ""name"": ""wall"", ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""wall"", ""Distance"": 1.5}"
151,https://drive.google.com/file/d/1emlLU0JGRR5aFmzhdJwPfOdoHHfYbqjt/view?usp=sharing,"Risk of physical damage! The door is flying 5m high with empty battery, and the temperature is low. [SEP]
(0:00) Risk of physical damage! There's a tree in 5m in the drone's path. [SEP]
(0:01) Risk of physical damage! Now the drone is flying 1m from the tree. [SEP]",The flying drone is runing out of battery with only 10% charge.The drone is flying in low temperature at 9 degree with a low battery level at 10%.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m.,"{""Battery_level"": 10}{""Battery_level"": 10, ""Temperature (celcius)"": 9}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0}","{""Battery_level"": 10}{""Battery_level"": 10, ""Temperature (celcius)"": 9}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0}"
50,https://drive.google.com/file/d/1x4mRej8F0_bx0X8DWJcO1pjqoJEuzZ4j/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It's flying at an altitude of 2m in a low-temperature setting. [SEP]
(0:00) Risk of physical damage! There are 2 statures in the drone's flight path at a distance of 5m. [SEP]
(0:05) Risk of physical damage! There's a street lamp in the drone's flight path at a distance of 3m. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.The drone is flying in low temperature at 9 degree with a low battery level at 20%.(0:00) The drone is facing the risk of physical damage. There is a statue 1 in the drone's flight path at a distance of 5.0m. (0:00) The drone is facing the risk of physical damage. There is a statue 2 in the drone's flight path at a distance of 5.0m. (0:05) The drone is facing the risk of physical damage. There is a street lamp in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}{""Battery_level"": 20, ""Temperature (celcius)"": 9}","{""time_stamp"": ""0:00"", ""name"": ""statue 1"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""statue 2"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""street lamp"", ""Distance"": 3.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""Battery_level"": 20, ""Temperature (celcius)"": 9}{""time_stamp"": ""0:00"", ""name"": ""statue 1"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""statue 2"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""street lamp"", ""Distance"": 3.0}"
87,https://drive.google.com/file/d/1n5TZxFUFhjPVaAvJygDkgROmLfR72H15/view?usp=sharing,"(0:02) Risk of physical damage! There's a tree in the flight path 8m from the drone. [SEP]
(0:08) Risk of physical damage! Now another tree is in the flight path, 5m ahead. [SEP]","(0:03) The drone is facing the risk of physical damage. It's flying too close to tree 1 at a distance of 3.0m, and the pilot is not experienced.(0:02) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m. (0:08) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m.",,"{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 5.0}","{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 5.0}"
176,https://drive.google.com/file/d/1aSwlLdr6HFOcBgDOAjjqVtBIqba8kFg8/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 15m. [SEP]
(0:02) Risk of physical damage! There's a tree in the drone's flight path at a distance of 8m. [SEP]
(0:04) Risk of physical damage! There's a tree only 1m away. There's another tree only 1.5m away. [SEP]
(0:05) Risk of physical damage! There's a building in the drone's flight path at a distance of 7m. [SEP]
(0:09) Risk of physical damage! Now the building is only 2m away. [SEP]",The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m. (0:05) The drone is facing the risk of physical damage. There is a building in the drone's flight path at a distance of 7.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:05"", ""name"": ""building"", ""Distance"": 7.0}","{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:05"", ""name"": ""building"", ""Distance"": 7.0}"
189,https://drive.google.com/file/d/1Mal-YWQHATiiqLgyMP_NvGIcVJzIWnxw/view?usp=sharing,"(0:03) Risk of physical damage! There's a tree in the drone's path in 3m. [SEP]
(0:04) Risk of physical damage! Now the drone is .5m from the tree. [SEP]
(0:08) Risk of physical damage! The tree is 1m from where the drone is flying. [SEP]
(0:14) Risk of physical damage! The tree is in the path and .5m away. [SEP]",(0:03) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m. (0:14) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 0.5m.,,"{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:14"", ""name"": ""tree 1"", ""Distance"": 0.5}","{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:14"", ""name"": ""tree 1"", ""Distance"": 0.5}"
91,https://drive.google.com/file/d/194KYjnMnCKoo_-18TsXdeE6-7fiR492B/view?usp=sharing,"Risk of physical damage! The battery is empty and the frame is damaged. The drone is flying at a 5m altitude in low temperature. [SEP]
(0:01) Risk of physical damage! There's a fallen tree 5m ahead in the drone's path. [SEP]
(0:02) Risk of physical damage! Now the drone is flying 1m from that fallen tree. [SEP]
(0:05) Risk of physical damage! There's a tree in the drone's path in 8m. [SEP]
(0:06) Risk of physical damage! Now the drone is flying 2m from that tree that was in its path. [SEP]
(0:08) Risk of physical damage! There's another tree in 5m that's in the drone's path. [SEP]",The flying drone is runing out of battery with only 10% charge.The drone is flying with a damaged frame.The drone is flying in low temperature at 7 degree with a low battery level at 10%.(0:01) The drone is facing the risk of physical damage. There is a fallen tree in the drone's flight path at a distance of 5.0m. (0:05) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m. (0:08) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m.,"{""Battery_level"": 10}{""Normal_frame"": false}{""Battery_level"": 10, ""Temperature (celcius)"": 7}","{""time_stamp"": ""0:01"", ""name"": ""fallen tree"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 5.0}","{""Battery_level"": 10}{""Normal_frame"": false}{""Battery_level"": 10, ""Temperature (celcius)"": 7}{""time_stamp"": ""0:01"", ""name"": ""fallen tree"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 5.0}"
104,https://drive.google.com/file/d/1wyRqSM0oI7cLmfgT3OoNVxpiSP9FjGTf/view?usp=sharing,"(0:08) Risk of physical damage! There's a pavilion in the drone's flight path at a distance of 5m. [SEP]
(0:09) Risk of physical damage! There's a pillar only 1m away. [SEP]",(0:08) The drone is facing the risk of physical damage. There is a pavilion in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:08"", ""name"": ""pavilion"", ""Distance"": 5.0}","{""time_stamp"": ""0:08"", ""name"": ""pavilion"", ""Distance"": 5.0}"
37,https://drive.google.com/file/d/16cjIGqQW193Yg-eypz9enq7IooWTzqyP/view?usp=sharing,"Risk of physical damage! The drone's frame is damaged. [SEP]
(0:00) Risk of physical damage! There's a tree only 5m away that's in the drone's path. [SEP] 
(0:03) Risk of physical damage! Now the drone is flying near another tree only 1m away. [SEP] 
(0:04) Risk of physical damage! Now there's a mailbox in the fligth path only 5m away. [SEP] 
(0:05) Risk of physical damage! The mailbox that was in the drone's path is now 1m away. [SEP] ",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 5.0m. (0:05) The drone is facing the risk of physical damage. There is a mailbox in the drone's flight path at a distance of 5.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""mailbox"", ""Distance"": 5.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 5.0} {""time_stamp"": ""0:05"", ""name"": ""mailbox"", ""Distance"": 5.0}"
31,https://drive.google.com/file/d/1xENdVWZzhSi1NvoiM97hwqWxnWWy_wgr/view?usp=sharing,"Risk of physical damage! The drone's frame needs repairing and the battery low. It's flying at a 2m altitude. [SEP]
(0:00) Risk of physical damage! There are stairs in 5m and a lamp in 6m in the drone's flight path. [SEP]
(0:04) Risk of physical damage! Now the drone is flying toward a hallway in its path 3m away. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a stair in the drone's flight path at a distance of 5.0m. (0:00) The drone is facing the risk of physical damage. There is a lamp in the drone's flight path at a distance of 6.0m. (0:04) The drone is facing the risk of physical damage. There is a hallway in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""stair"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""lamp"", ""Distance"": 6.0} {""time_stamp"": ""0:04"", ""name"": ""hallway"", ""Distance"": 3.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""stair"", ""Distance"": 5.0} {""time_stamp"": ""0:00"", ""name"": ""lamp"", ""Distance"": 6.0} {""time_stamp"": ""0:04"", ""name"": ""hallway"", ""Distance"": 3.0}"
131,https://drive.google.com/file/d/1KhSjfAk58lY_NdAcofqkAKiwUIR9xGJ_/view?usp=sharing,"Risk of physical damage! The drone's frame is in need of repair. [SEP]
(0:00) Risk of physical damage! The drone is flying 1.5m from a a ceiling. [SEP]
(0:01) Risk of physical damage! Now there are shrubs 1.5m from the drone. [SEP]
(0:05) Risk of physical damage! A tree is 2m from where the drone is flying. [SEP]
(0:07) Risk of physical damage! There's a person in 5m in the flight path! There's also a pavilion in 8m in the path! [SEP]
(0:11) Risk of physical damage! The drone is flying 2m close to a tree. [SEP]
(0:15) Risk of physical damage! Now the tree is only 1.5m from the drone. [SEP]",The drone is flying with a damaged frame.(0:07) The drone is facing the risk of physical damage. There is a person sitting on chair in the drone's flight path at a distance of 5.0m. (0:07) The drone is facing the risk of physical damage. There is a pavilion in the drone's flight path at a distance of 8.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:07"", ""name"": ""person sitting on chair"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""pavilion"", ""Distance"": 8.0}","{""Normal_frame"": false}{""time_stamp"": ""0:07"", ""name"": ""person sitting on chair"", ""Distance"": 5.0} {""time_stamp"": ""0:07"", ""name"": ""pavilion"", ""Distance"": 8.0}"
140,https://drive.google.com/file/d/16gQW7gUKUnObcCcqj1f1YmZN7kHI6A_M/view?usp=sharing,"Risk of physical damage! The drone has an empty battery. It’s flying at an altitude of 5m in a low-temperature setting. [SEP]
(0:02) Risk of physical damage! There's a tree in the drone's flight path at a distance of 3m. [SEP]
(0:05) Risk of physical damage! There's a building only 1.5m away. [SEP]",The flying drone is runing out of battery with only 0% charge.The drone is flying in low temperature at 6 degree with a low battery level at 0%.(0:02) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m.,"{""Battery_level"": 0}{""Battery_level"": 0, ""Temperature (celcius)"": 6}","{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 3.0}","{""Battery_level"": 0}{""Battery_level"": 0, ""Temperature (celcius)"": 6}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 3.0}"
